"TmdbId","Servie Type","ImdbId","Backdrop Path","Poster Path","Title","Overview","Status","Tagline","Language","Popularity","Collection Id","Collection Name","Collection Poster Path","Collection Backdrop Path","Release Date","Runtime"
"353595","movie","tt4938416","/5XNEf3tYfKuu1nHlqffdoyiXCtQ.jpg","/x7RowYDdokZgb8yW2cAlOS70JiK.jpg","LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!","Crime is on the run as the newly formed Justice League keeps Metropolis safe and this makes evil genius Lex Luthor very unhappy. Together with Black Manta, Sinestro and a gang of ruthless recruits, Lex builds his own league and declares them the Legion of Doom. With this super powered team of terror and a plan to attack the top-secret government site, Area 52, can Lex finally be on the verge of victory? Sound the alarm and get ready for the bricks to fly when Superman, Batman, Wonder Woman and the rest of the Justice League face off against the world's greatest Super-Villains! It's the next all-new original movie from LEGO® and DC Comics.","Released","Building the perfect crime!","en","35.009","386162","LEGO DC Comics Super Heroes Collection","/noBsTnvxo1G4DVd36kaKSbTtM1M.jpg","/xMSbYXiCstnssIdxAajbGST8lpI.jpg","2015-08-25","77"
"353616","movie","tt4765284","/f5a9YRvJ7uSM0JAtEI59sqKRnVg.jpg","/iHxmTTFMuuPIwwj39C4Zkk9IL4m.jpg","Pitch Perfect 3","After the highs of winning the world championships, the Bellas find themselves split apart and discovering there aren't job prospects for making music with your mouth. But when they get the chance to reunite for an overseas USO tour, this group of awesome nerds will come together to make some music, and some questionable decisions, one last time.","Released","Last Call Pitches","en","27.866","306031","Pitch Perfect Collection","/mSXSmCij9KRvLn1Jp4y12TOezLf.jpg","/jolu4gMP6g2VmUZt099U6X6jNNJ.jpg","2017-12-20","93"
"353879","movie","tt3469244","/9yd7iXSjBm0uspgxZY5vBVQwYgN.jpg","/iKiMU2snQlXsJufp2qrOix5Fye9.jpg","Phantom","Phantom is an action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price.","Released","A Story You Wish Were True","hi","4.599",,,,,"2015-08-28","136"
"354912","movie","tt2380307","/askg3SMvhqEl4OL52YuvdtY40Yb.jpg","/gGEsBPAijhVUFoiNpgZXqRVWJt2.jpg","Coco","Despite his family’s baffling generations-old ban on music, Miguel dreams of becoming an accomplished musician like his idol, Ernesto de la Cruz. Desperate to prove his talent, Miguel finds himself in the stunning and colorful Land of the Dead following a mysterious chain of events. Along the way, he meets charming trickster Hector, and together, they set off on an extraordinary journey to unlock the real story behind Miguel's family history.","Released","The celebration of a lifetime","en","147.576",,,,,"2017-10-27","105"
"356305","movie","tt4501244","/o3NEwD06NiD8UFr0ztRd2qCeuFK.jpg","/eezFoKz7bXgdbjeieeCYJFXPKSu.jpg","Why Him?","A dad forms a bitter rivalry with his daughter's young rich boyfriend.","Released","Of all the guys his daughter could have chosen...","en","27.351",,,,,"2016-12-22","111"
"357563","movie","tt3159708","/qq9LLjycYRL20hWjLtnvksEAjum.jpg","/xnRIT3ggVcJxGWylKw85n6pteLp.jpg","Welcome Back","A pair of reformed gangsters try to find a husband for their newly discovered sister, but complications arise due to mistaken identities.","Released","","hi","5.893","401655","Welcome Collection","/trSYzh8taWG5EyAIMA6OoRDFmsw.jpg","/o6TovCR70JfWJ1jJINHYU8S5AJ3.jpg","2015-09-04","153"
"359724","movie","tt1950186","/ydmZIafp66mHABs3QJDwvjRgZfE.jpg","/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg","Ford v Ferrari","American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","Released","They took the American dream for a ride","en","164.145",,,,,"2019-11-13","153"
"360814","movie","tt5074352","/5qjbu7po6eqLNd4kUPAyIpFRwQK.jpg","/1xoavuB5bO92wo3eFQjZN2I9ptV.jpg","Dangal","Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.","Released","","hi","15.597",,,,,"2016-12-21","161"
"361743","movie","tt1745960","/AaV1YIdWKnjAIAOe8UUKBFm327v.jpg","/62HCnUTziyWcpDaBO2i1DX17ljH.jpg","Top Gun: Maverick","After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.","Released","Feel the need... The need for speed.","en","169.842","531330","Top Gun Collection","/wtpIx0Gsra1IGHH8af5kNK90Xy8.jpg","/eNupRRVv0a4dkVTxOMvG7LhNBaq.jpg","2022-05-24","131"
"362045","movie","tt3735246","/zXAPdxRrORrZbCjNvkGZXjS5oPw.jpg","/a3kM4CBTSI4NC8KYeSRJCh55liV.jpg","Bajirao Mastani","Peshwa Bajirao married to Kashibai, falls in love with Mastani, a warrior princess in distress. They struggle to make their love triumph amid opposition from his conservative family.","Released","","hi","9.027",,,,,"2015-12-18","158"
"362136","movie","tt3595298","/wGfRPuSE633OLJnHpoYusq4SzhF.jpg","/pCxT9c2E0YhzxsSkweVW2ELO3mS.jpg","Prem Ratan Dhan Payo","While recovering from an assassination attempt four days before his coronation, a stern prince is replaced by a romantic lookalike.","Released","","hi","7.853",,,,,"2015-11-11","164"
"362140","movie","tt4007558","/txwVlBT7v1KM2czWSBPxK2s309E.jpg","/z49dRpH7xgAfXw4QYeqc20MvH9Y.jpg","Shaandaar","Jagjinder Joginder, a wedding planner, brings together the dysfunctional family of businessman Bipin Arora while making arrangements for Bipin's daughter's destination wedding in London.","Released","","hi","4.71",,,,,"2015-10-22","144"
"362183","movie","tt4809774",,"/Am9rRcTcPrPSeIPnDa0zDndJC0E.jpg","Lucy 2","A sequel to Luc Besson's Lucy (2014).","Rumored","","en","2.069","868884","Lucy Collection","/tUTIFGdfsdJ9U8iEc4FZUArWiYn.jpg","/hVYYMWELLoA2lGoouMI3RXQieag.jpg",,"0"
"363088","movie","tt5095030","/iYdgEUE2W2aJkgqfSjf1x3gFfuV.jpg","/vzqq2KOoyI30zH7eaDU4rrCbSVP.jpg","Ant-Man and the Wasp","Just when his time under house arrest is about to end, Scott Lang once again puts his freedom at risk to help Hope van Dyne and Dr. Hank Pym dive into the quantum realm and try to accomplish, against time and any chance of success, a very dangerous rescue mission.","Released","Real heroes. Not actual size.","en","46.602","422834","Ant-Man Collection","/qxMs5TU6zOTQ7cbmBZ6xGvHUDa2.jpg","/2KjtWUBiksmN8LsUouaZnxocu5N.jpg","2018-07-04","119"
"363343","movie","tt3405236","/9Ll7wDWDDCkHCRBYLI0rqjlQu2Y.jpg","/zFYFUfnoXWxeA3n7v4acEqgk2iE.jpg","Raees","Set in the early ’80s and ’90s in Gujarat, India, ‘Raees’ is a fictitious story of a crime lord named Raees, who builds an entire empire from scratch, and a police officer who is determined to bring him down.","Released","","hi","13.128",,,,,"2017-01-25","143"
"363413","movie","tt4430136","/AbxCR6bIKh9JKyb9WqRsI8Z79Uf.jpg","/2EjMwAPh8ILLZloqr5U42BCoWMe.jpg","Pyaar Ka Punchnama 2","After falling in love, three roommates experience changes in their lives.","Released","","hi","4.123","505479","Pyaar Ka Punchnama Collection","/qGE8SUFczhqpXUUVSb5i0RXC5ca.jpg","/tCcXxujtGoSjbxrNmQkLLMiEBim.jpg","2015-10-16","159"
"363676","movie","tt3263904","/phWZP5FESItyhQcqk6sWz35nUtP.jpg","/r09ivJ1GGh5WArqRViRYDQLrTVG.jpg","Sully","On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.","Released","The Untold Story Behind the Miracle on the Hudson.","en","25.757",,,,,"2016-09-07","96"
"364111","movie","tt4489416","/kfGUVDM03SGHIV1e3oS7R68j8Ek.jpg","/7bJHM6t6j3YLjDNTwe4hyghKqSr.jpg","The Anthem of the Heart","A young girl had her voice magically taken away so that she would never hurt people with it, but her outlook changes when she encounters music and friendship. Will Naruse be able to convey the anthem of her heart?","Released","Beautiful Word, Beautiful World.","ja","16.567",,,,,"2015-09-19","119"
"365222","movie","tt2888046","/19Shb0Xn0PeLXA4CkT2TIIvxaR6.jpg","/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg","Ip Man 3","When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.","Released","The legend continues, the grandmaster returns.","cn","17.381","70068","Ip Man Collection","/pNcvlvn3IKcpOCGbDY4ReMobSgj.jpg","/vhOkY4CXyt3Yc1U7SuiwI6zKWPh.jpg","2015-12-24","105"
"366080","movie","tt5071886","/12DJjwUO8rr3ds2CAXpPNwhPet6.jpg","/4Lv06mGw6Lfw3HKHVCj7ssIckvA.jpg","Kabali","A gangster in Malaysia goes in search of his family after 25 years of imprisonment.","Released","","ta","5.345",,,,,"2016-07-22","150"
"366924","movie","tt4870838","/nwfpBjtMNFwrGjW2o9HBhMEYCpM.jpg","/1UmPJWfaivtNjsScJqcsbsQRGNY.jpg","Batman: Bad Blood","Bruce Wayne is missing. Alfred covers for him while Nightwing and Robin patrol Gotham City in his stead and a new player, Batwoman, investigates Batman's disappearance.","Released","Justice runs in the family","en","18.92","334996","Son of Batman Collection","/ze3Wnhbom7T37orabHMIiEGtoYF.jpg","/sVvEkTNx6SjwOb80iyURe5KHtcD.jpg","2016-01-19","72"
"370172","movie","tt2382320","/9nMKJtMuhB6wiLaGLxnmTCD6g3m.jpg","/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg","No Time to Die","Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.","Released","The mission that changes everything begins…","en","55.455","645","James Bond Collection","/HORpg5CSkmeQlAolx3bKMrKgfi.jpg","/dOSECZImeyZldoq0ObieBE0lwie.jpg","2021-09-29","163"
"370665","movie","tt4535650","/jdvmNM5vwQDSsC4SAdiEdzrTAhU.jpg","/pYgPu6hhOr61knwbestTx4vSdMb.jpg","Dilwale","Raj is a Mafia member. One day he meet a girl (Meera) while chasing by his rival gang and falls in love with her. Later he finds out that this girl is the daughter of the leader of his rival gang. Yet their love story continues until he was shot by his girlfriend upon a deep misunderstanding. After that incident these two lovers lives separate until their siblings fallen in love. With this new love story their paths intertwines again.","Released","","hi","16.623",,,,,"2015-12-18","158"
"370992","movie","tt3771536","/Acnr4bEKSdeNvC3qbnggnaQXSol.jpg","/74CfUuZ5gVC7YwYAfbo38yRGAeD.jpg","Shivaay","Shivaay , a fearless Himalayan mountaineer covered in Lord Shiva tattoos, heads to Bulgaria to fulfill his nine-year-old daughter Gaura’s  wish of seeing her mother Olga, who abandoned them years ago. But their plan goes for a toss when the little girl gets kidnapped in the foreign land. Rescuing her from the masked child-traffickers becomes his only reason for survival.","Released","","hi","5.203",,,,,"2016-10-28","153"
"372058","movie","tt5311514","/dIWwZW7dJJtqC6CgWzYkNVKIUm8.jpg","/q719jXXEzOoYaps6babgKnONONX.jpg","Your Name.","High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.","Released","It was almost like seeing something out of a dream, nothing more or less than a breathtaking view.","ja","68.435",,,,,"2016-08-26","106"
"372758","movie","tt5463088","/gQsbKrIbNq02Kp5ICJHvCmdMmP5.jpg","/oxNLPFp5PcfTB813J4E0qJWrlFx.jpg","New Initial D the Movie - Legend 3: Dream","Mt. Akina's new downhill racing hero Fujiwara Takumi prepares for the final showdown against Red Sun's unbeaten leader and Akagi's fastest driver, Takahashi Ryosuke.","Released","","ja","16.142","442646","New Initial D Collection","/xQwPZNenOhGZYhZqRF3VLYYN0eI.jpg","/lgNJQyS39YjvH5Bl66mx10qsYcv.jpg","2016-02-06","65"
"373449","movie","tt5080556","/5Ou4oQHf2sYdLMGfv3FtXHWO3vL.jpg","/utIyGFUTK9miZxBx53jzJZfqc7R.jpg","2.0","An ornithologist who commits suicide returns as fifth force to wreack vengeance on mankind for harming birds with mobile phone radiation. The only thing that is standing in his way is 2.0, the upgraded version of Chitti, the robot.","Released","The World Is Not Only For Humans ...","ta","10.721","572498","Robot Collection","/gbvl8WTff9O0elz2JyAppJ2lauA.jpg",,"2018-11-29","149"
"374173","movie","tt4900716","/A1TQEghkN2QuHQTwrziA5ttfqib.jpg","/oPdcOInH8TqR5udDTDPiDuLSN90.jpg","Kapoor & Sons","Returning home to visit their ill grandfather, two estranged brothers must confront their unresolved rivalry while their parents’ marriage frays.","Released","Since 1921.","hi","8.605",,,,,"2016-03-18","140"
"374720","movie","tt5013056","/ddIkmH3TpR6XSc47jj0BrGK5Rbz.jpg","/b4Oe15CGLL61Ped0RAS9JpqdmCt.jpg","Dunkirk","The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.","Released","When 400,000 men couldn't get home, home came for them.","en","38.273",,,,,"2017-07-19","107"
"374856","movie","tt4954660","/1UJGs4tqlmNkJy5CcW1VKwj8l8k.jpg","/tasvYnXZeiNQwEc9atoFQs0K9jc.jpg","Detective Conan: The Darkest Nightmare","On a dark night, the Japanese police is raided by a spy. Different countries' intelligence agencies - such as England's MI6, Germany's BDN, and America's CIA - as well as the FBI's secret files are going to be taken, but public safety officers lead by Tooru Amuro arrive just in time. The spy steals a car and escapes. The spy and Amuro are then locked in a dead heat on the highway, and just as it is about to cause an accident with multiple cars, the spy's car is hit by FBI agent Shuichi Akai's rifle bullet and falls of the roadway. The next day, Conan and his friends go to a newly-remodeled aquarium in Tokyo. Under the main attraction, a Ferris wheel, Conan finds an attractive woman alone and injured. Her left and right eyes are different colors.","Released","Can you forget your past... no matter how dark it is?","ja","18.336","39199","Detective Conan Collection","/bV6EHK0Q65hHKSoVDeACbc960jQ.jpg","/mwz7lYimh8da0zZHOI41xNd86yH.jpg","2016-04-16","112"
"375290","movie","tt4387040","/e978yskNMNfQTiOY4tu0a0Vf8l9.jpg","/oyaxIm3kTWDQtcYQ45eN5sZ6WIz.jpg","Airlift","When Iraq invades Kuwait in August, 1990, a callous Indian businessman becomes the spokesperson for more than 170,000 stranded countrymen.","Released","170,000 Refugees, 488 Flights, 59 Days, 1 Man","hi","6.047",,,,,"2016-01-22","126"
"375785","movie","tt4859168","/wuqQ2NJ35rynxcT01AWHX5VeRdF.jpg","/658QP5tmBRUlE5JvxOnnmITfG1F.jpg","Then Came You","An American hypochondriac who is working as a baggage handler is forced to confront his fears when a British teenager with a terminal illness enlists him to help her carry out her eccentric bucket list.","Released","Living in the moment is hard to do alone.","en","15.183",,,,,"2018-12-05","97"
"376659","movie","tt4651520","/7lcwCb9DqQxffR5xdJZPOsxkxPL.jpg","/9PaIkUnfOcU1wi5cFbamnmAkjEs.jpg","Bad Moms","When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.","Released","Party like a mother.","en","18.069","487376","Bad Moms Collection","/lbfuba6LomsBy52bYyKsH2exmQY.jpg","/4jZkEwRWYavVbPju2vt5pdcMXhG.jpg","2016-07-28","100"
"376660","movie","tt1878870","/zPsFrieSOj1EiwXOpe2cg1hqieP.jpg","/iY5UEYuGxHfaYJ3vAUAWwFGMV7V.jpg","The Edge of Seventeen","Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.","Released","You're only young once… is it over yet?","en","23.008",,,,,"2016-11-18","105"
"376812","movie","tt4832640","/zevBAAJjUpQTsrRVx2CRTvNXi9r.jpg","/uNpt24ESuyTU6vNFrA9NkrUkImH.jpg","Sultan","The ageing wrestler Sultan Ali Khan decides to try his luck on the mat again; to do this, he wants to represent his country at the Olympic Games, but first has to overcome personal issues.","Released","Wrestling is not a sport. Its about fighting what lies within","hi","12.685",,,,,"2016-07-06","170"
"376869","movie","tt5286444","/jRGqzkU7rZ0aXoD2sxtWoyp7Fr4.jpg","/alDRJWHI1TfqB9ev6cMbVE5P92x.jpg","Neerja","Neerja is a portrayal on the life of the courageous Neerja Bhanot, who sacrificed her life while protecting the lives of 359 passengers on the Pan Am flight 73 in 1986. The flight was hijacked by a terrorist organization.","Released","Fear Gave Her Courage","hi","9.455",,,,,"2016-02-19","122"
"377985","movie","tt3495026","/3H73lwajun0ZcKVcm8m9XJSMIhy.jpg","/ukMYsujfyWhSeIBAc9hGEFEkrJD.jpg","Fan","A man who bears a striking resemblance to a renowned movie star becomes an obsessive fan, but when his fierce love is spurned by the star, he decides to destroy the star's life and reputation.","Released","World's biggest superstar got the universe's biggest fan!","hi","8.606",,,,,"2016-04-14","138"
